Date,Year,Day_of_Week,Week_of_Year,Month,Month_Name,Period_Label,Resident_Population,Daily_Visitors_Overnight,Daily_Visitors_Day_Tripper,Daily_Visitors_Total,Access_Fee_Active,Access_Fee_EUR,Access_Fee_USD,Fee_Tier,Acqua_Alta_Flag,Major_Event_Flag,Major_Event_Name,CPI,Data_Source,Derivation_Method,Notes
2028-09-16,2028,Saturday,37,9,September,2028_projected,46100,55304,51510,106814,N,,,,N,N,,205.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-17,2028,Sunday,37,9,September,2028_projected,46100,51784,45500,97284,N,,,,N,N,,186.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-18,2028,Monday,38,9,September,2028_projected,46100,48265,39491,87756,N,,,,N,N,,168.4,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-19,2028,Tuesday,38,9,September,2028_projected,46100,47762,38632,86394,N,,,,N,N,,165.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-20,2028,Wednesday,38,9,September,2028_projected,46100,48265,39491,87756,N,,,,N,N,,168.4,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-21,2028,Thursday,38,9,September,2028_projected,46100,49773,42066,91839,N,,,,N,N,,176.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-22,2028,Friday,38,9,September,2028_projected,46100,52790,47217,100007,N,,,,N,N,,191.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-23,2028,Saturday,38,9,September,2028_projected,46100,55304,51510,106814,N,,,,N,N,,205.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-24,2028,Sunday,38,9,September,2028_projected,46100,51784,45500,97284,N,,,,N,N,,186.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-25,2028,Monday,39,9,September,2028_projected,46100,48265,39491,87756,N,,,,N,N,,168.4,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-26,2028,Tuesday,39,9,September,2028_projected,46100,47762,38632,86394,N,,,,N,N,,165.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-27,2028,Wednesday,39,9,September,2028_projected,46100,48265,39491,87756,N,,,,N,N,,168.4,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-28,2028,Thursday,39,9,September,2028_projected,46100,49773,42066,91839,N,,,,N,N,,176.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-29,2028,Friday,39,9,September,2028_projected,46100,52790,47217,100007,N,,,,N,N,,191.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-09-30,2028,Saturday,39,9,September,2028_projected,46100,55304,51510,106814,N,,,,N,N,,205.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-01,2028,Sunday,39,10,October,2028_projected,46100,43499,38220,81719,N,,,,N,Y,Venice Biennale (season),156.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-02,2028,Monday,40,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-03,2028,Tuesday,40,10,October,2028_projected,46100,40120,32451,72571,N,,,,N,N,,139.3,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-04,2028,Wednesday,40,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-05,2028,Thursday,40,10,October,2028_projected,46100,41809,35336,77145,N,,,,N,N,,148.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-06,2028,Friday,40,10,October,2028_projected,46100,44343,39663,84006,N,,,,N,N,,161.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-07,2028,Saturday,40,10,October,2028_projected,46100,46455,43268,89723,N,,,,N,N,,172.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-08,2028,Sunday,40,10,October,2028_projected,46100,43499,38220,81719,N,,,,N,N,,156.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-09,2028,Monday,41,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-10,2028,Tuesday,41,10,October,2028_projected,46100,40120,32451,72571,N,,,,N,N,,139.3,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-11,2028,Wednesday,41,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-12,2028,Thursday,41,10,October,2028_projected,46100,41809,35336,77145,N,,,,N,N,,148.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-13,2028,Friday,41,10,October,2028_projected,46100,44343,39663,84006,N,,,,N,N,,161.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-14,2028,Saturday,41,10,October,2028_projected,46100,46455,43268,89723,N,,,,N,N,,172.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-15,2028,Sunday,41,10,October,2028_projected,46100,43499,38220,81719,N,,,,N,N,,156.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-16,2028,Monday,42,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-17,2028,Tuesday,42,10,October,2028_projected,46100,40120,32451,72571,N,,,,N,N,,139.3,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-18,2028,Wednesday,42,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-19,2028,Thursday,42,10,October,2028_projected,46100,41809,35336,77145,N,,,,N,N,,148.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-20,2028,Friday,42,10,October,2028_projected,46100,44343,39663,84006,N,,,,N,N,,161.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-21,2028,Saturday,42,10,October,2028_projected,46100,46455,43268,89723,N,,,,N,N,,172.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-22,2028,Sunday,42,10,October,2028_projected,46100,43499,38220,81719,N,,,,N,N,,156.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-23,2028,Monday,43,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-24,2028,Tuesday,43,10,October,2028_projected,46100,40120,32451,72571,N,,,,N,N,,139.3,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-25,2028,Wednesday,43,10,October,2028_projected,46100,40542,33172,73714,N,,,,Y,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-42%"
2028-10-26,2028,Thursday,43,10,October,2028_projected,46100,41809,35336,77145,N,,,,Y,N,,148.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-42%"
2028-10-27,2028,Friday,43,10,October,2028_projected,46100,44343,39663,84006,N,,,,Y,N,,161.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-42%"
2028-10-28,2028,Saturday,43,10,October,2028_projected,46100,46455,43268,89723,N,,,,Y,N,,172.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-42%"
2028-10-29,2028,Sunday,43,10,October,2028_projected,46100,43499,38220,81719,N,,,,N,N,,156.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-30,2028,Monday,44,10,October,2028_projected,46100,40542,33172,73714,N,,,,N,N,,141.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-10-31,2028,Tuesday,44,10,October,2028_projected,46100,40120,32451,72571,N,,,,N,N,,139.3,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-11-01,2028,Wednesday,44,11,November,2028_projected,46100,32820,26854,59674,N,,,,N,N,,114.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-11-02,2028,Thursday,44,11,November,2028_projected,46100,33846,28605,62451,N,,,,N,N,,119.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
2028-11-03,2028,Friday,44,11,November,2028_projected,46100,35897,32108,68005,N,,,,N,N,,130.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-42%
